publisher_docid;batchid_out;status;time_stamp
week17a_4763772_5058745_5057721;;noPdf;20110622_001456
week17a_4763772_5058758_4764780;;noPdf;20110622_001456
week17a_4763772_5058758_4764823;;noPdf;20110622_001456
week17a_4763772_5058758_4765406;;noPdf;20110622_001456
week17a_4763772_5058758_5056471;;noPdf;20110622_001456
week17a_4763772_5058758_5056833;;noPdf;20110622_001456
week17a_4763772_5058758_5056856;;noPdf;20110622_001456
week17a_4763772_5058758_5057130;;noPdf;20110622_001456
week17a_4763772_5058758_5057134;;noPdf;20110622_001456
week17a_4763772_5058758_5057135;;noPdf;20110622_001456
week17a_4763772_5058758_5057153;;noPdf;20110622_001456
week17a_4763772_5058758_5057156;;noPdf;20110622_001456
week17a_4763772_5058758_5057408;;noPdf;20110622_001456
week17a_4763772_5058758_5057411;;noPdf;20110622_001456
week17a_4763772_5058758_5057727;;noPdf;20110622_001456
week17a_4763772_5058758_5057853;;noPdf;20110622_001456
week17a_4763772_5058758_5057996;;noPdf;20110622_001456
week17a_4763772_5058758_5058186;;noPdf;20110622_001456
week17a_4763772_5058758_5058420;;noPdf;20110622_001456
week17a_4763772_5058758_5058599;;noPdf;20110622_001456
week17a_4763772_5058758_5058762;week17a.zip;ok;20110622_001456
week17a_4763772_5058758_5059009;;noPdf;20110622_001456
week17a_4763772_5058758_5059204;;noPdf;20110622_001456
week17a_4763772_5058758_5059397;;noPdf;20110622_001456
week17a_4763772_5058758_5059629;;noPdf;20110622_001456
week17a_4763772_5058758_5060398;;noPdf;20110622_001456
week17a_4763772_5058758_5060533;;noPdf;20110622_001456
week17a_4763772_5058758_5060534;;noPdf;20110622_001456
week17a_4763772_5058758_5570414;;noPdf;20110622_001456
week17a_4763772_5058758_5570492;;noPdf;20110622_001456
week17a_4763772_5058773_5056862;;noPdf;20110622_001456
week17a_4763772_5058773_5056879;;noPdf;20110622_001456
week17a_4763772_5058773_5056882;;noPdf;20110622_001456
week17a_4763772_5058773_5057173;;noPdf;20110622_001456
week17a_4763772_5058773_5057176;;noPdf;20110622_001456
week17a_4763772_5058773_5057443;;noPdf;20110622_001456
week17a_4763772_5058773_5057459;;noPdf;20110622_001456
week17a_4763772_5058773_5057462;;noPdf;20110622_001456
week17a_4763772_5058773_5058777;week17a.zip;ok;20110622_001457
week17a_4763772_5058791_5056888;;noPdf;20110622_001457
week17a_4763772_5058791_5056897;;noPdf;20110622_001457
week17a_4763772_5058791_5056911;;noPdf;20110622_001457
week17a_4763772_5058791_5056914;;noPdf;20110622_001457
week17a_4763772_5058791_5057182;;noPdf;20110622_001457
week17a_4763772_5058791_5057195;;noPdf;20110622_001457
week17a_4763772_5058791_5057198;;noPdf;20110622_001457
week17a_4763772_5058791_5057467;;noPdf;20110622_001457
week17a_4763772_5058791_5057478;;noPdf;20110622_001457
week17a_4763772_5058791_5057481;;noPdf;20110622_001457
week17a_4763772_5058816_5056920;;noPdf;20110622_001457
week17a_4763772_5058816_5056940;;noPdf;20110622_001457
week17a_4763772_5058816_5056943;;noPdf;20110622_001457
week17a_4763772_5058816_5057205;;noPdf;20110622_001457
week17a_4763772_5058816_5057222;;noPdf;20110622_001457
week17a_4763772_5058816_5057223;;noPdf;20110622_001457
week17a_4763772_5058816_5057486;;noPdf;20110622_001457
week17a_4763772_5058816_5057487;;noPdf;20110622_001457
week17a_4763772_5058816_5057501;;noPdf;20110622_001457
week17a_4763772_5058816_5057504;;noPdf;20110622_001457
week17a_4763772_5058816_5057780;;noPdf;20110622_001457
week17a_4763772_5058816_5058267;;noPdf;20110622_001457
week17a_4763772_5058816_5058270;;noPdf;20110622_001457
week17a_4763772_5058816_5058271;;noPdf;20110622_001457
week17a_4763772_5058816_5058469;;noPdf;20110622_001457
week17a_4763772_5058816_5058470;;noPdf;20110622_001457
week17a_4763772_5058816_5058471;;noPdf;20110622_001458
week17a_4763772_5058816_5058474;;noPdf;20110622_001458
week17a_4763772_5058816_5058475;;noPdf;20110622_001458
week17a_4763772_5058816_5058665;;noPdf;20110622_001458
week17a_4763772_5058816_5058666;;noPdf;20110622_001458
week17a_4763772_5058816_5058885;;ignored;20110622_001458
week17a_4763772_5058816_5059080;;noPdf;20110622_001458
week17a_4763772_5058816_5059294;;noPdf;20110622_001458
week17a_4763772_5058887_4764830;;noPdf;20110622_001458
week17a_4763772_5058887_4764900;;noPdf;20110622_001458
week17a_4763772_5058887_4764901;;noPdf;20110622_001458
week17a_4763772_5058887_4764902;;noPdf;20110622_001458
week17a_4763772_5058887_4765312;;noPdf;20110622_001458
week17a_4763772_5058887_4765363;;noPdf;20110622_001458
week17a_4763772_5058887_4765364;;noPdf;20110622_001458
week17a_4763772_5058887_4765577;;noPdf;20110622_001458
week17a_4763772_5058887_4768551;;noPdf;20110622_001458
week17a_4763772_5058887_4768554;;noPdf;20110622_001458
week17a_4763772_5058887_5056959;;noPdf;20110622_001458
week17a_4763772_5058887_5056962;;noPdf;20110622_001458
week17a_4763772_5058887_5057228;;noPdf;20110622_001458
week17a_4763772_5058887_5057237;;noPdf;20110622_001458
week17a_4763772_5058887_5057240;;noPdf;20110622_001458
week17a_4763772_5058887_5057511;;noPdf;20110622_001458
week17a_4763772_5058887_5057512;;noPdf;20110622_001458
week17a_4763772_5058887_5057523;;noPdf;20110622_001458
week17a_4763772_5058887_5057526;;noPdf;20110622_001458
week17a_4763772_5058887_5059890;;noPdf;20110622_001458
week17a_4763772_5058887_5060105;;noPdf;20110622_001458
week17a_4763772_5058887_5060106;;noPdf;20110622_001458
week17a_4763772_5058887_5060107;;noPdf;20110622_001458
week17a_4763772_5058887_5060356;;noPdf;20110622_001458
week17a_4763772_5058887_5060357;;noPdf;20110622_001458
week17a_4763772_5058887_5060686;;noPdf;20110622_001458
week17a_4763772_5058887_5060688;;noPdf;20110622_001458
week17a_4763772_5058887_5060689;;noPdf;20110622_001458
week17a_4763772_5058887_5060690;;noPdf;20110622_001458
week17a_4763772_5058896_4768391;;noPdf;20110622_001458
week17a_4763772_5058896_5056981;;noPdf;20110622_001458
week17a_4763772_5058896_5056984;;noPdf;20110622_001458
week17a_4763772_5058896_5057246;;noPdf;20110622_001458
week17a_4763772_5058896_5057257;;noPdf;20110622_001458
week17a_4763772_5058896_5057260;;noPdf;20110622_001458
week17a_4763772_5058896_5057531;;noPdf;20110622_001458
week17a_4763772_5058896_5057532;;noPdf;20110622_001458
week17a_4763772_5058896_5057550;;noPdf;20110622_001458
week17a_4763772_5058896_5057553;;noPdf;20110622_001458
week17a_4763772_5058910_5057005;;noPdf;20110622_001458
week17a_4763772_5058910_5057008;;noPdf;20110622_001458
week17a_4763772_5058910_5057266;;noPdf;20110622_001458
week17a_4763772_5058910_5057268;;noPdf;20110622_001458
week17a_4763772_5058910_5057281;;noPdf;20110622_001458
week17a_4763772_5058910_5057284;;noPdf;20110622_001458
week17a_4763772_5058910_5057558;;noPdf;20110622_001458
week17a_4763772_5058910_5057559;;noPdf;20110622_001458
week17a_4763772_5058910_5057578;;noPdf;20110622_001458
week17a_4763772_5058910_5057581;;noPdf;20110622_001458
week17a_4763772_5058924_5056682;;noPdf;20110622_001458
week17a_4763772_5058924_5056683;;noPdf;20110622_001458
week17a_4763772_5058924_5056685;;noPdf;20110622_001458
week17a_4763772_5058924_5056686;;noPdf;20110622_001458
week17a_4763772_5058924_5057013;;noPdf;20110622_001458
week17a_4763772_5058924_5057014;;noPdf;20110622_001458
week17a_4763772_5058924_5057029;;noPdf;20110622_001458
week17a_4763772_5058924_5057032;;noPdf;20110622_001458
week17a_4763772_5058924_5057290;;noPdf;20110622_001458
week17a_4763772_5058924_5057306;;noPdf;20110622_001458
week17a_4763772_5058924_5057310;;noPdf;20110622_001458
week17a_4763772_5058924_5057313;;noPdf;20110622_001458
week17a_4763772_5058924_5057586;;noPdf;20110622_001458
week17a_4763772_5058924_5057587;;noPdf;20110622_001458
week17a_4763772_5058924_5057604;;noPdf;20110622_001458
week17a_4763772_5058924_5057606;;noPdf;20110622_001458
week17a_4763772_5058934_5057036;;noPdf;20110622_001458
week17a_4763772_5058934_5057052;;noPdf;20110622_001458
week17a_4763772_5058934_5057055;;noPdf;20110622_001458
week17a_4763772_5058934_5057319;;noPdf;20110622_001458
week17a_4763772_5058934_5057340;;noPdf;20110622_001458
week17a_4763772_5058934_5057611;;noPdf;20110622_001458
week17a_4763772_5058934_5057612;;noPdf;20110622_001458
week17a_4763772_5058934_5057634;;noPdf;20110622_001458
week17a_4763772_5058934_5058330;;noPdf;20110622_001458
week17a_4763772_5058934_5058331;;noPdf;20110622_001458
week17a_4763772_5058952_5057069;;noPdf;20110622_001458
week17a_4763772_5058952_5057071;;noPdf;20110622_001458
week17a_4763772_5058952_5057074;;noPdf;20110622_001458
week17a_4763772_5058952_5057346;;noPdf;20110622_001458
week17a_4763772_5058952_5057356;;noPdf;20110622_001458
week17a_4763772_5058952_5057359;;noPdf;20110622_001458
week17a_4763772_5058952_5057639;;noPdf;20110622_001458
week17a_4763772_5058952_5057659;;noPdf;20110622_001458
week17a_4763772_5058964_5057095;;noPdf;20110622_001458
week17a_4763772_5058964_5057097;;noPdf;20110622_001458
week17a_4763772_5058964_5057100;;noPdf;20110622_001458
week17a_4763772_5058964_5057364;;noPdf;20110622_001458
week17a_4763772_5058964_5057373;;noPdf;20110622_001458
week17a_4763772_5058964_5057376;;noPdf;20110622_001458
week17a_4763772_5058964_5057664;;noPdf;20110622_001458
week17a_4763772_5058964_5057685;;noPdf;20110622_001458
week17a_4763772_5058964_5057688;;noPdf;20110622_001458
week17a_4763772_5058981_5057120;;noPdf;20110622_001458
week17a_4763772_5058981_5057123;;noPdf;20110622_001458
week17a_4763772_5058981_5057124;;noPdf;20110622_001458
week17a_4763772_5058981_5057383;;noPdf;20110622_001458
week17a_4763772_5058981_5057396;;noPdf;20110622_001458
week17a_4763772_5058981_5057398;;noPdf;20110622_001458
week17a_4763772_5058981_5057401;;noPdf;20110622_001458
week17a_4763772_5058981_5057402;;noPdf;20110622_001458
week17a_4763772_5058981_5057693;;noPdf;20110622_001458
week17a_4763772_5058981_5057717;;noPdf;20110622_001458
week17a_4763772_5058981_5057720;;noPdf;20110622_001458
week17a_4763772_5058981_5057721;;noPdf;20110622_001458
week17a_4763772_5059005_4764780;;noPdf;20110622_001458
week17a_4763772_5059005_4764823;;noPdf;20110622_001458
week17a_4763772_5059005_4765406;;noPdf;20110622_001458
week17a_4763772_5059005_5056471;;noPdf;20110622_001458
week17a_4763772_5059005_5056833;;noPdf;20110622_001458
week17a_4763772_5059005_5056856;;noPdf;20110622_001458
week17a_4763772_5059005_5057130;;noPdf;20110622_001458
week17a_4763772_5059005_5057134;;noPdf;20110622_001458
week17a_4763772_5059005_5057135;;noPdf;20110622_001458
week17a_4763772_5059005_5057153;;noPdf;20110622_001458
week17a_4763772_5059005_5057156;;noPdf;20110622_001458
week17a_4763772_5059005_5057408;;noPdf;20110622_001458
week17a_4763772_5059005_5057411;;noPdf;20110622_001458
week17a_4763772_5059005_5057727;;noPdf;20110622_001458
week17a_4763772_5059005_5057853;;noPdf;20110622_001458
week17a_4763772_5059005_5057996;;noPdf;20110622_001458
week17a_4763772_5059005_5058186;;noPdf;20110622_001458
week17a_4763772_5059005_5058420;;noPdf;20110622_001458
week17a_4763772_5059005_5058599;;noPdf;20110622_001458
week17a_4763772_5059005_5058762;;noPdf;20110622_001458
week17a_4763772_5059005_5059009;week17a.zip;ok;20110622_001458
week17a_4763772_5059005_5059204;;noPdf;20110622_001458
week17a_4763772_5059005_5059397;;noPdf;20110622_001458
week17a_4763772_5059005_5059629;;noPdf;20110622_001458
week17a_4763772_5059005_5060398;;noPdf;20110622_001458
week17a_4763772_5059005_5060533;;noPdf;20110622_001458
week17a_4763772_5059005_5060534;;noPdf;20110622_001458
week17a_4763772_5059005_5570414;;noPdf;20110622_001458
week17a_4763772_5059005_5570492;;noPdf;20110622_001458
week17a_4763772_5059018_5056862;;noPdf;20110622_001458
week17a_4763772_5059018_5056879;;noPdf;20110622_001458
week17a_4763772_5059018_5056882;;noPdf;20110622_001458
week17a_4763772_5059018_5057173;;noPdf;20110622_001458
week17a_4763772_5059018_5057176;;noPdf;20110622_001458
week17a_4763772_5059018_5057443;;noPdf;20110622_001458
week17a_4763772_5059018_5057459;;noPdf;20110622_001458
week17a_4763772_5059018_5057462;;noPdf;20110622_001458
week17a_4763772_5059018_5058777;;noPdf;20110622_001458
week17a_4763772_5059031_5056888;;noPdf;20110622_001458
week17a_4763772_5059031_5056897;;noPdf;20110622_001458
week17a_4763772_5059031_5056911;;noPdf;20110622_001458
week17a_4763772_5059031_5056914;;noPdf;20110622_001458
week17a_4763772_5059031_5057182;;noPdf;20110622_001458
week17a_4763772_5059031_5057195;;noPdf;20110622_001458
week17a_4763772_5059031_5057198;;noPdf;20110622_001458
week17a_4763772_5059031_5057467;;noPdf;20110622_001458
week17a_4763772_5059031_5057478;;noPdf;20110622_001458
week17a_4763772_5059031_5057481;;noPdf;20110622_001458
week17a_4763772_5059044_5056920;;noPdf;20110622_001458
week17a_4763772_5059044_5056940;;noPdf;20110622_001458
week17a_4763772_5059044_5056943;;noPdf;20110622_001458
week17a_4763772_5059044_5057205;;noPdf;20110622_001458
week17a_4763772_5059044_5057222;;noPdf;20110622_001459
week17a_4763772_5059044_5057223;;noPdf;20110622_001459
week17a_4763772_5059044_5057486;;noPdf;20110622_001459
week17a_4763772_5059044_5057487;;noPdf;20110622_001459
week17a_4763772_5059044_5057501;;noPdf;20110622_001459
week17a_4763772_5059044_5057504;;noPdf;20110622_001459
week17a_4763772_5059044_5057780;;noPdf;20110622_001459
week17a_4763772_5059044_5058267;;noPdf;20110622_001459
week17a_4763772_5059044_5058270;;noPdf;20110622_001459
week17a_4763772_5059044_5058271;;noPdf;20110622_001459
week17a_4763772_5059044_5058469;;noPdf;20110622_001459
week17a_4763772_5059044_5058470;;noPdf;20110622_001459
week17a_4763772_5059044_5058471;;noPdf;20110622_001459
week17a_4763772_5059044_5058474;;noPdf;20110622_001459
week17a_4763772_5059044_5058475;;noPdf;20110622_001459
week17a_4763772_5059044_5058665;;noPdf;20110622_001459
week17a_4763772_5059044_5058666;;noPdf;20110622_001459
week17a_4763772_5059044_5058885;;noPdf;20110622_001459
week17a_4763772_5059044_5059080;;ignored;20110622_001459
week17a_4763772_5059044_5059294;;noPdf;20110622_001459
week17a_4763772_5059082_4764830;;noPdf;20110622_001459
week17a_4763772_5059082_4764900;;noPdf;20110622_001459
week17a_4763772_5059082_4764901;;noPdf;20110622_001459
week17a_4763772_5059082_4764902;;noPdf;20110622_001459
week17a_4763772_5059082_4765312;;noPdf;20110622_001459
week17a_4763772_5059082_4765363;;noPdf;20110622_001459
week17a_4763772_5059082_4765364;;noPdf;20110622_001459
week17a_4763772_5059082_4765577;;noPdf;20110622_001459
week17a_4763772_5059082_4768551;;noPdf;20110622_001459
week17a_4763772_5059082_4768554;;noPdf;20110622_001459
week17a_4763772_5059082_5056959;;noPdf;20110622_001459
week17a_4763772_5059082_5056962;;noPdf;20110622_001459
week17a_4763772_5059082_5057228;;noPdf;20110622_001459
week17a_4763772_5059082_5057237;;noPdf;20110622_001459
week17a_4763772_5059082_5057240;;noPdf;20110622_001459
week17a_4763772_5059082_5057511;;noPdf;20110622_001459
week17a_4763772_5059082_5057512;;noPdf;20110622_001459
week17a_4763772_5059082_5057523;;noPdf;20110622_001459
week17a_4763772_5059082_5057526;;noPdf;20110622_001459
week17a_4763772_5059082_5059890;;noPdf;20110622_001459
week17a_4763772_5059082_5060105;;noPdf;20110622_001459
week17a_4763772_5059082_5060106;;noPdf;20110622_001459
week17a_4763772_5059082_5060107;;noPdf;20110622_001459
week17a_4763772_5059082_5060356;;noPdf;20110622_001459
week17a_4763772_5059082_5060357;;noPdf;20110622_001459
week17a_4763772_5059082_5060686;;noPdf;20110622_001459
week17a_4763772_5059082_5060688;;noPdf;20110622_001459
week17a_4763772_5059082_5060689;;noPdf;20110622_001459
week17a_4763772_5059082_5060690;;noPdf;20110622_001459
week17a_4763772_5059093_4768391;;noPdf;20110622_001459
week17a_4763772_5059093_5056981;;noPdf;20110622_001459
week17a_4763772_5059093_5056984;;noPdf;20110622_001459
week17a_4763772_5059093_5057246;;noPdf;20110622_001459
week17a_4763772_5059093_5057257;;noPdf;20110622_001459
week17a_4763772_5059093_5057260;;noPdf;20110622_001459
week17a_4763772_5059093_5057531;;noPdf;20110622_001459
week17a_4763772_5059093_5057532;;noPdf;20110622_001459
week17a_4763772_5059093_5057550;;noPdf;20110622_001459
week17a_4763772_5059093_5057553;;noPdf;20110622_001459
week17a_4763772_5059107_5057005;;noPdf;20110622_001459
week17a_4763772_5059107_5057008;;noPdf;20110622_001459
week17a_4763772_5059107_5057266;;noPdf;20110622_001459
week17a_4763772_5059107_5057268;;noPdf;20110622_001459
week17a_4763772_5059107_5057281;;noPdf;20110622_001459
week17a_4763772_5059107_5057284;;noPdf;20110622_001459
week17a_4763772_5059107_5057558;;noPdf;20110622_001459
week17a_4763772_5059107_5057559;;noPdf;20110622_001459
week17a_4763772_5059107_5057578;;noPdf;20110622_001459
week17a_4763772_5059107_5057581;;noPdf;20110622_001459
week17a_4763772_5059122_5056682;;noPdf;20110622_001459
week17a_4763772_5059122_5056683;;noPdf;20110622_001459
week17a_4763772_5059122_5056685;;noPdf;20110622_001459
week17a_4763772_5059122_5056686;;noPdf;20110622_001459
week17a_4763772_5059122_5057013;;noPdf;20110622_001459
week17a_4763772_5059122_5057014;;noPdf;20110622_001459
week17a_4763772_5059122_5057029;;noPdf;20110622_001459
week17a_4763772_5059122_5057032;;noPdf;20110622_001459
week17a_4763772_5059122_5057290;;noPdf;20110622_001459
week17a_4763772_5059122_5057306;;noPdf;20110622_001459
week17a_4763772_5059122_5057310;;noPdf;20110622_001459
week17a_4763772_5059122_5057313;;noPdf;20110622_001459
week17a_4763772_5059122_5057586;;noPdf;20110622_001459
week17a_4763772_5059122_5057587;;noPdf;20110622_001459
week17a_4763772_5059122_5057604;;noPdf;20110622_001459
week17a_4763772_5059122_5057606;;noPdf;20110622_001459
week17a_4763772_5059138_5057036;;noPdf;20110622_001459
week17a_4763772_5059138_5057052;;noPdf;20110622_001459
week17a_4763772_5059138_5057055;;noPdf;20110622_001459
week17a_4763772_5059138_5057319;;noPdf;20110622_001459
week17a_4763772_5059138_5057340;;noPdf;20110622_001459
week17a_4763772_5059138_5057611;;noPdf;20110622_001459
week17a_4763772_5059138_5057612;;noPdf;20110622_001459
week17a_4763772_5059138_5057634;;noPdf;20110622_001459
week17a_4763772_5059138_5058330;;noPdf;20110622_001459
week17a_4763772_5059138_5058331;;noPdf;20110622_001459
week17a_4763772_5059158_5057069;;noPdf;20110622_001459
week17a_4763772_5059158_5057071;;noPdf;20110622_001459
week17a_4763772_5059158_5057074;;noPdf;20110622_001459
week17a_4763772_5059158_5057346;;noPdf;20110622_001459
week17a_4763772_5059158_5057356;;noPdf;20110622_001459
week17a_4763772_5059158_5057359;;noPdf;20110622_001459
week17a_4763772_5059158_5057639;;noPdf;20110622_001459
week17a_4763772_5059158_5057659;;noPdf;20110622_001459
week17a_4763772_5059171_5057095;;noPdf;20110622_001459
week17a_4763772_5059171_5057097;;noPdf;20110622_001459
week17a_4763772_5059171_5057100;;noPdf;20110622_001459
week17a_4763772_5059171_5057364;;noPdf;20110622_001459
week17a_4763772_5059171_5057373;;noPdf;20110622_001459
week17a_4763772_5059171_5057376;;noPdf;20110622_001459
week17a_4763772_5059171_5057664;;noPdf;20110622_001459
week17a_4763772_5059171_5057685;;noPdf;20110622_001459
week17a_4763772_5059171_5057688;;noPdf;20110622_001459
week17a_4763772_5059185_5057120;;noPdf;20110622_001459
week17a_4763772_5059185_5057123;;noPdf;20110622_001459
week17a_4763772_5059185_5057124;;noPdf;20110622_001459
week17a_4763772_5059185_5057383;;noPdf;20110622_001459
week17a_4763772_5059185_5057396;;noPdf;20110622_001459
week17a_4763772_5059185_5057398;;noPdf;20110622_001459
week17a_4763772_5059185_5057401;;noPdf;20110622_001459
week17a_4763772_5059185_5057402;;noPdf;20110622_001459
week17a_4763772_5059185_5057693;;noPdf;20110622_001459
week17a_4763772_5059185_5057717;;noPdf;20110622_001459
week17a_4763772_5059185_5057720;;noPdf;20110622_001459
week17a_4763772_5059185_5057721;;noPdf;20110622_001459
week17a_4763772_5059200_4764780;;noPdf;20110622_001459
week17a_4763772_5059200_4764823;;noPdf;20110622_001459
week17a_4763772_5059200_4765406;;noPdf;20110622_001459
week17a_4763772_5059200_5056471;;noPdf;20110622_001459
week17a_4763772_5059200_5056833;;noPdf;20110622_001459
week17a_4763772_5059200_5056856;;noPdf;20110622_001500
week17a_4763772_5059200_5057130;;noPdf;20110622_001500
week17a_4763772_5059200_5057134;;noPdf;20110622_001500
week17a_4763772_5059200_5057135;;noPdf;20110622_001500
week17a_4763772_5059200_5057153;;noPdf;20110622_001500
week17a_4763772_5059200_5057156;;noPdf;20110622_001500
week17a_4763772_5059200_5057408;;noPdf;20110622_001500
week17a_4763772_5059200_5057411;;noPdf;20110622_001500
week17a_4763772_5059200_5057727;;noPdf;20110622_001500
week17a_4763772_5059200_5057853;;noPdf;20110622_001500
week17a_4763772_5059200_5057996;;noPdf;20110622_001500
week17a_4763772_5059200_5058186;;noPdf;20110622_001500
week17a_4763772_5059200_5058420;;noPdf;20110622_001500
week17a_4763772_5059200_5058599;;noPdf;20110622_001500
week17a_4763772_5059200_5058762;;noPdf;20110622_001500
week17a_4763772_5059200_5059009;;noPdf;20110622_001500
week17a_4763772_5059200_5059204;week17a.zip;ok;20110622_001500
week17a_4763772_5059200_5059397;;noPdf;20110622_001500
week17a_4763772_5059200_5059629;;noPdf;20110622_001500
week17a_4763772_5059200_5060398;;noPdf;20110622_001500
week17a_4763772_5059200_5060533;;noPdf;20110622_001500
week17a_4763772_5059200_5060534;;noPdf;20110622_001500
week17a_4763772_5059200_5570414;;noPdf;20110622_001500
week17a_4763772_5059200_5570492;;noPdf;20110622_001500
week17a_4763772_5059213_5056862;;noPdf;20110622_001500
week17a_4763772_5059213_5056879;;noPdf;20110622_001500
week17a_4763772_5059213_5056882;;noPdf;20110622_001500
week17a_4763772_5059213_5057173;;noPdf;20110622_001500
week17a_4763772_5059213_5057176;;noPdf;20110622_001500
week17a_4763772_5059213_5057443;;noPdf;20110622_001500
week17a_4763772_5059213_5057459;;noPdf;20110622_001500
week17a_4763772_5059213_5057462;;noPdf;20110622_001500
week17a_4763772_5059213_5058777;;noPdf;20110622_001500
week17a_4763772_5059232_5056888;;noPdf;20110622_001500
week17a_4763772_5059232_5056897;;noPdf;20110622_001500
week17a_4763772_5059232_5056911;;noPdf;20110622_001500
week17a_4763772_5059232_5056914;;noPdf;20110622_001500
week17a_4763772_5059232_5057182;;noPdf;20110622_001500
week17a_4763772_5059232_5057195;;noPdf;20110622_001500
week17a_4763772_5059232_5057198;;noPdf;20110622_001500
week17a_4763772_5059232_5057467;;noPdf;20110622_001500
week17a_4763772_5059232_5057478;;noPdf;20110622_001500
week17a_4763772_5059232_5057481;;noPdf;20110622_001500
week17a_4763772_5059247_5056920;;noPdf;20110622_001500
week17a_4763772_5059247_5056940;;noPdf;20110622_001500
week17a_4763772_5059247_5056943;;noPdf;20110622_001500
week17a_4763772_5059247_5057205;;noPdf;20110622_001500
week17a_4763772_5059247_5057222;;noPdf;20110622_001500
week17a_4763772_5059247_5057223;;noPdf;20110622_001500
week17a_4763772_5059247_5057486;;noPdf;20110622_001500
week17a_4763772_5059247_5057487;;noPdf;20110622_001500
week17a_4763772_5059247_5057501;;noPdf;20110622_001500
week17a_4763772_5059247_5057504;;noPdf;20110622_001501
week17a_4763772_5059247_5057780;;noPdf;20110622_001501
week17a_4763772_5059247_5058267;;noPdf;20110622_001501
week17a_4763772_5059247_5058270;;noPdf;20110622_001501
week17a_4763772_5059247_5058271;;noPdf;20110622_001501
week17a_4763772_5059247_5058469;;noPdf;20110622_001501
week17a_4763772_5059247_5058470;;noPdf;20110622_001501
week17a_4763772_5059247_5058471;;noPdf;20110622_001501
week17a_4763772_5059247_5058474;;noPdf;20110622_001501
week17a_4763772_5059247_5058475;;noPdf;20110622_001501
week17a_4763772_5059247_5058665;;noPdf;20110622_001501
week17a_4763772_5059247_5058666;;noPdf;20110622_001501
week17a_4763772_5059247_5058885;;noPdf;20110622_001501
week17a_4763772_5059247_5059080;;noPdf;20110622_001501
week17a_4763772_5059247_5059294;;ignored;20110622_001501
week17a_4763772_5059296_4764830;;noPdf;20110622_001501
week17a_4763772_5059296_4764900;;noPdf;20110622_001501
week17a_4763772_5059296_4764901;;noPdf;20110622_001501
week17a_4763772_5059296_4764902;;noPdf;20110622_001501
week17a_4763772_5059296_4765312;;noPdf;20110622_001501
week17a_4763772_5059296_4765363;;noPdf;20110622_001501
week17a_4763772_5059296_4765364;;noPdf;20110622_001501
week17a_4763772_5059296_4765577;;noPdf;20110622_001501
week17a_4763772_5059296_4768551;;noPdf;20110622_001501
week17a_4763772_5059296_4768554;;noPdf;20110622_001501
week17a_4763772_5059296_5056959;;noPdf;20110622_001501
week17a_4763772_5059296_5056962;;noPdf;20110622_001501
week17a_4763772_5059296_5057228;;noPdf;20110622_001501
week17a_4763772_5059296_5057237;;noPdf;20110622_001501
week17a_4763772_5059296_5057240;;noPdf;20110622_001501
week17a_4763772_5059296_5057511;;noPdf;20110622_001501
week17a_4763772_5059296_5057512;;noPdf;20110622_001501
week17a_4763772_5059296_5057523;;noPdf;20110622_001501
week17a_4763772_5059296_5057526;;noPdf;20110622_001501
week17a_4763772_5059296_5059890;;noPdf;20110622_001501
week17a_4763772_5059296_5060105;;noPdf;20110622_001501
week17a_4763772_5059296_5060106;;noPdf;20110622_001501
week17a_4763772_5059296_5060107;;noPdf;20110622_001501
week17a_4763772_5059296_5060356;;noPdf;20110622_001501
week17a_4763772_5059296_5060357;;noPdf;20110622_001501
week17a_4763772_5059296_5060686;;noPdf;20110622_001501
week17a_4763772_5059296_5060688;;noPdf;20110622_001501
week17a_4763772_5059296_5060689;;noPdf;20110622_001501
week17a_4763772_5059296_5060690;;noPdf;20110622_001502
week17a_4763772_5059308_4768391;;noPdf;20110622_001502
week17a_4763772_5059308_5056981;;noPdf;20110622_001502
week17a_4763772_5059308_5056984;;noPdf;20110622_001502
week17a_4763772_5059308_5057246;;noPdf;20110622_001502
week17a_4763772_5059308_5057257;;noPdf;20110622_001502
week17a_4763772_5059308_5057260;;noPdf;20110622_001502
week17a_4763772_5059308_5057531;;noPdf;20110622_001502
week17a_4763772_5059308_5057532;;noPdf;20110622_001502
week17a_4763772_5059308_5057550;;noPdf;20110622_001502
week17a_4763772_5059308_5057553;;noPdf;20110622_001502
week17a_4763772_5059325_5057005;;noPdf;20110622_001502
week17a_4763772_5059325_5057008;;noPdf;20110622_001502
week17a_4763772_5059325_5057266;;noPdf;20110622_001502
week17a_4763772_5059325_5057268;;noPdf;20110622_001502
week17a_4763772_5059325_5057281;;noPdf;20110622_001502
week17a_4763772_5059325_5057284;;noPdf;20110622_001502
week17a_4763772_5059325_5057558;;noPdf;20110622_001502
week17a_4763772_5059325_5057559;;noPdf;20110622_001502
week17a_4763772_5059325_5057578;;noPdf;20110622_001502
week17a_4763772_5059325_5057581;;noPdf;20110622_001502
week17a_4763772_5059338_5056682;;noPdf;20110622_001502
week17a_4763772_5059338_5056683;;noPdf;20110622_001502
week17a_4763772_5059338_5056685;;noPdf;20110622_001502
week17a_4763772_5059338_5056686;;noPdf;20110622_001502
week17a_4763772_5059338_5057013;;noPdf;20110622_001502
week17a_4763772_5059338_5057014;;noPdf;20110622_001502
week17a_4763772_5059338_5057029;;noPdf;20110622_001502
